id,domain,arm,skill,route_pred,stages,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,seq
qa_139_1hop_254,기타,C0,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_139_1hop_254,기타,C1,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_139_1hop_254,기타,C2,,기타,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_19_1hop_28,기타,C0,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_19_1hop_28,기타,C1,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_19_1hop_28,기타,C2,civil-law-verification,민사,01,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_172_1hop_308,기타,C0,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_172_1hop_308,기타,C1,,,,5,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_172_1hop_308,기타,C2,civil-law-verification,민사,01,6,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_213_2hop_812_rand,기타,C0,,,,2,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_213_2hop_812_rand,기타,C1,,,,4,0,3,3,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_213_2hop_812_rand,기타,C2,,기타,,3,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_90_2hop_147,기타,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_90_2hop_147,기타,C1,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_90_2hop_147,기타,C2,,기타,,5,0,1,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_86_3hop_140,기타,C0,,,,5,2,2,0,1,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_86_3hop_140,기타,C1,,,,5,1,2,1,1,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_86_3hop_140,기타,C2,,기타,,2,0,0,0,1,3,1,1,0,2,3,finish,0,0,사실검증→검색:산업재해보상보험법 요양 중 의료사고 관련 판→종료
qa_257_2hop_983_rand,기타,C0,,,,4,0,3,3,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_257_2hop_983_rand,기타,C1,,,,3,0,2,2,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_257_2hop_983_rand,기타,C2,,기타,,3,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_49_2hop_192_rand,기타,C0,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_49_2hop_192_rand,기타,C1,,,,2,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_49_2hop_192_rand,기타,C2,,기타,,1,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_116_2hop_452_rand,기타,C0,,,,2,0,0,0,2,2,1,1,0,2,3,finish,0,0,사실검증→검색:별정우체국 지정 해지 및 취소 관련 행정규칙→종료
qa_116_2hop_452_rand,기타,C1,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_116_2hop_452_rand,기타,C2,,기타,,2,0,0,0,2,2,1,1,0,2,3,finish,0,0,사실검증→검색:별정우체국 지정 해지 절차 및 지정 취소 시→종료
qa_163_2hop_630_rand,기타,C0,,,,2,0,0,0,1,1,1,1,0,2,3,finish,0,0,사실검증→검색:국세청 현금영수증 포상금 지급 지침→종료
qa_163_2hop_630_rand,기타,C1,,,,2,0,0,0,1,1,1,1,0,2,3,finish,0,0,"사실검증→검색:세무조사 및 포상금 지급에 관한 고시, 현금→종료"
qa_163_2hop_630_rand,기타,C2,civil-law-verification,민사,012,1,0,0,0,1,1,1,1,0,2,3,finish,0,0,사실검증→검색:국세청 고시 현금영수증 발급 거부 포상금 지→종료
qa_621_2hop_937,기타,C0,,,,3,0,1,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_621_2hop_937,기타,C1,,,,5,0,2,2,0,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_621_2hop_937,기타,C2,civil-law-verification,민사,0123,5,0,0,0,0,2,1,1,1,3,4,finish,0,0,"사실검증→논리검증→검색:민사소송법 제24조, 제30조 강제집행정지,→종료"
qa_61_1hop_93,기타,C0,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_61_1hop_93,기타,C1,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_61_1hop_93,기타,C2,,기타,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_140_3hop_540_rand,기타,C0,,,,6,0,0,0,0,3,7,1,0,8,8,max_steps,1,0,"사실검증→검색:법무사법 제11조, 제3조, 제12조 정확 →검색:법무사법 제11조, 제3조, 제12조 정확 →검색:법무사법 제11조, 제3조, 제12조 내용 →검색:법무사법 제11조, 제3조, 제12조 내용→검색:법무사법 제11조, 제3조, 제12조 내용 →검색:법무사법 제11조, 제3조, 제12조 정확 →검색:법무사법 제11조, 제3조, 제12조 정확 "
qa_140_3hop_540_rand,기타,C1,,,,4,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_140_3hop_540_rand,기타,C2,,기타,,4,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_59_2hop_232_rand,기타,C0,,,,3,2,3,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_59_2hop_232_rand,기타,C1,,,,0,0,0,0,0,2,1,1,0,2,3,finish,0,0,사실검증→검색:공직선거관리위원회의 선거 운동 관련 가이드라→종료
qa_59_2hop_232_rand,기타,C2,,기타,,6,2,3,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_324_2hop_515,기타,C0,,,,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_324_2hop_515,기타,C1,,,,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_324_2hop_515,기타,C2,civil-law-verification,민사,01,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_624_2hop_943,기타,C0,,,,4,3,3,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_624_2hop_943,기타,C1,,,,4,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_624_2hop_943,기타,C2,,기타,,1,0,0,0,1,2,1,1,0,2,3,finish,0,0,사실검증→검색:「지방자치단체 재정지원에 관한 법률」 「사회→종료
qa_171_2hop_658_rand,기타,C0,,,,3,0,2,2,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_171_2hop_658_rand,기타,C1,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_171_2hop_658_rand,기타,C2,civil-law-verification,민사,01,1,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_99_2hop_168,기타,C0,,,,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_99_2hop_168,기타,C1,,,,4,0,0,0,1,2,1,1,0,2,3,finish,0,0,"사실검증→검색:노동위원회법 제46조, 제47조, 제48조 →종료"
qa_99_2hop_168,기타,C2,civil-law-verification,민사,012,6,1,1,0,0,2,1,1,0,2,3,finish,0,0,"검색:근로기준법 제27조, 노동위원회법 제46조 →사실검증→종료"
qa_352_3hop_554,기타,C0,,,,4,0,0,0,1,3,1,1,0,2,3,finish,0,0,사실검증→검색:「도박행위의 규제에 관한 법률」 및 「형법」→종료
qa_352_3hop_554,기타,C1,,,,4,1,1,0,0,3,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_352_3hop_554,기타,C2,civil-law-verification,민사,012,2,0,0,0,0,3,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_119_2hop_464_rand,기타,C0,,,,6,0,0,0,0,2,1,1,0,2,3,finish,0,0,"사실검증→검색:토지보상법 제4조, 제5조, 제6조 (보상액→종료"
qa_119_2hop_464_rand,기타,C1,,,,6,0,0,0,0,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_119_2hop_464_rand,기타,C2,civil-law-verification,민사,01,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_260_2hop_995_rand,기타,C0,,,,6,0,2,2,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_260_2hop_995_rand,기타,C1,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_260_2hop_995_rand,기타,C2,civil-law-verification,민사,012,5,0,0,0,1,1,1,1,0,2,3,finish,0,0,검색:해운업 관련 징계 절차 및 근로자 권리 보호→사실검증→종료
qa_95_1hop_156,기타,C0,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_95_1hop_156,기타,C1,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_95_1hop_156,기타,C2,civil-law-verification,민사,01,3,0,1,1,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_279_3hop_1064_rand,기타,C0,,,,9,0,2,2,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_279_3hop_1064_rand,기타,C1,,,,5,0,0,0,0,2,1,1,0,2,3,finish,0,0,"사실검증→검색:대기환경보전법 제10조, 대기환경보전법 제1→종료"
qa_279_3hop_1064_rand,기타,C2,,기타,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_2hop_480_rand,기타,C0,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_2hop_480_rand,기타,C1,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_2hop_480_rand,기타,C2,,기타,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_215_2hop_820_rand,기타,C0,,,,3,3,3,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_215_2hop_820_rand,기타,C1,,,,4,1,1,0,1,2,1,1,0,2,3,finish,0,0,사실검증→검색:공직선거법 제46조의2 기탁금 규정 재검토→종료
qa_215_2hop_820_rand,기타,C2,civil-law-verification,민사,01234,1,0,0,0,1,2,1,3,0,4,5,finish,0,0,사실검증→사실검증→검색:공직선거법 대통령선거 선거운동 시작 시기→사실검증→종료
qa_330_2hop_525,기타,C0,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_330_2hop_525,기타,C1,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_330_2hop_525,기타,C2,civil-law-verification,민사,012,6,0,0,0,1,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_113_2hop_200,기타,C0,,,,0,0,0,0,0,2,1,1,0,2,3,finish,0,0,검색:화물자동차운송사업법 관련 세부 절차 및 지자→사실검증→종료
qa_113_2hop_200,기타,C1,,,,2,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_113_2hop_200,기타,C2,,기타,,2,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
