id,domain,arm,skill,route_pred,stages,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,seq
qa_92_1hop_149,형사,C0,,,,4,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:야간주거침입절도죄 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_92_1hop_149,형사,C1,criminal-law-verification,,0134,3,0,0,0,1,1,1,1,1,3,4,finish,0,0,검색:야간주거침입절도 관련 법조문→논리검증→사실검증→종료
qa_92_1hop_149,형사,C2,criminal-law-verification,형사,014,3,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:야간주거침입절도 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_3hop_175,형사,C0,,,,3,0,0,0,0,3,4,0,4,8,8,max_steps,1,0,검색:보험업법 제199조→논리검증→검색:상법 제7조→검색:상법 제626조→논리검증→논리검증→논리검증→검색:형법 제247조
qa_102_3hop_175,형사,C1,criminal-law-verification,,01,5,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_102_3hop_175,형사,C2,criminal-law-verification,형사,013,12,0,0,0,0,3,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_387_2hop_603,형사,C0,,,,7,0,0,0,2,2,4,0,4,8,8,max_steps,1,0,검색:형사법률 조문 검색→논리검증→검색:행정절차법 및 공공기록물 관리 관련 법률 검→검색:공공기록물관리에 관한 법률 검색→검색:공공기록물관리에 관한 법률 변조 처벌 조문 →논리검증→논리검증→논리검증
qa_387_2hop_603,형사,C1,criminal-law-verification,,01,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_387_2hop_603,형사,C2,criminal-law-verification,형사,01,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_174_1hop_312,형사,C0,,,,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:집행유예와 금고 이상의 실형 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_174_1hop_312,형사,C1,criminal-law-verification,,01,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:집행유예 취소 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_174_1hop_312,형사,C2,criminal-law-verification,형사,01,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:집행유예 취소 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,민사,C0,,,,1,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:토지공유자 동의 필요 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,민사,C1,civil-law-verification,,0134,5,3,3,0,0,2,2,0,6,8,8,max_steps,1,0,검색:토지공유자 지분 매각 동의 필요 조문→논리검증→검색:토지 매각 동의 절차 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,민사,C2,civil-law-verification,민사,0134,3,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:토지공유자 동의 없이 토지 매각 관련 법령→논리검증→검색:토지공유자 동의 없이 토지 매각 및 변경 관→논리검증→논리검증→논리검증→논리검증→논리검증
qa_312_2hop_499,민사,C0,,,,3,0,0,0,1,2,2,0,6,8,8,max_steps,1,0,검색:민법 제840조→검색:민법 제840조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_312_2hop_499,민사,C1,civil-law-verification,,0134,3,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:검색어: 민법 제842조 관련 판례→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_312_2hop_499,민사,C2,civil-law-verification,민사,013,5,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:검색어: 민법 제842조 관련 판례→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_94_1hop_155,형사,C0,,,,5,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:공원 음란 행위 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_94_1hop_155,형사,C1,criminal-law-verification,,013,5,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:형사법 공연음란 행위 처벌 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_94_1hop_155,형사,C2,criminal-law-verification,형사,0134,7,1,1,0,1,1,1,0,7,8,8,max_steps,1,0,검색:형사법 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_476_2hop_749,형사,C0,,,,17,0,1,1,0,2,1,0,7,8,8,max_steps,1,0,검색:형법 제329조 폭력행위 등 처벌에 관한 법→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_476_2hop_749,형사,C1,criminal-law-verification,,0134,10,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:형법 제329조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_476_2hop_749,형사,C2,criminal-law-verification,형사,013,10,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:형법 제329조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_422_3hop_653,민사,C0,,,,2,0,0,0,2,3,1,0,7,8,8,max_steps,1,0,"검색:제468조, 제469조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_422_3hop_653,민사,C1,civil-law-verification,,013,3,0,0,0,2,3,1,0,7,8,8,max_steps,1,0,"검색:검색어: 민법 제468조, 제469조 관련 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_422_3hop_653,민사,C2,civil-law-verification,민사,013,2,0,0,0,1,3,1,0,7,8,8,max_steps,1,0,"검색:검색어: 민법 제468조, 제469조 변제 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_140_1hop_257,민사,C0,,,,1,0,0,0,1,1,2,0,6,8,8,max_steps,1,0,검색:부동산 거래 위임 긴급 조치 의무 관련 법령→논리검증→논리검증→논리검증→검색:부동산 거래 위임 긴급 조치 의무 관련 판례→논리검증→논리검증→논리검증
qa_140_1hop_257,민사,C1,civil-law-verification,,0134,7,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:부동산 거래 관련 민법 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_140_1hop_257,민사,C2,civil-law-verification,민사,013,1,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:부동산 위임 및 긴급 상황 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_2hop_334,형사,C0,,,,3,0,0,0,0,2,4,0,4,8,8,max_steps,0,0,검색:형사처벌 관련 법령 검색→논리검증→논리검증→검색:형사처벌 관련 법령 검색→검색:전자기록 조작 관련 법령 검색→논리검증→검색:전자기록 조작 관련 법령 검색→논리검증
qa_192_2hop_334,형사,C1,criminal-law-verification,,0134,9,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형사법 관련 법령명 제227조, 제227조의→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_192_2hop_334,형사,C2,criminal-law-verification,형사,013,6,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:형사법 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_24_1hop_35,형사,C0,,,,4,0,0,0,1,1,2,0,6,8,8,max_steps,1,0,검색:재심 청구 가능한 조건 및 절차→검색:재심 청구 절차 및 시간 제한→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_24_1hop_35,형사,C1,criminal-law-verification,,0134,4,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:상표법 제157조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_24_1hop_35,형사,C2,criminal-law-verification,형사,0134,4,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:저작권 침해 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,민사,C0,,,,2,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:토지 매매 계약 건축 금지 조항 무효 전체 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,민사,C1,civil-law-verification,,034,4,1,1,0,0,1,1,0,7,8,8,max_steps,1,0,검색:토지 매매 계약 무효 결정 요건→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,민사,C2,civil-law-verification,민사,03,1,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:토지 매매 계약 무효 결정 요건→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_1hop_94,민사,C0,,,,3,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,검색:도시 및 주거환경정비법 제87조→검색:토지 매매 소유권 이전 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_1hop_94,민사,C1,civil-law-verification,,013,13,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:민법 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_62_1hop_94,민사,C2,civil-law-verification,민사,013,7,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,검색:민법 제249조→검색:민법 제249조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_1hop_333,형사,C0,,,,1,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형사법률 관련 조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_1hop_333,형사,C1,criminal-law-verification,,013,5,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형사법 전문가 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_1hop_333,형사,C2,criminal-law-verification,형사,0134,6,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형사법 전문가 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_488_2hop_766,형사,C0,,,,1,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:상표법→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_488_2hop_766,형사,C1,criminal-law-verification,,01234,11,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:상표법→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
