id,domain,arm,skill,route_pred,stages,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,seq
qa_94_1hop_155,형사,C0,,,,4,1,1,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제307조 성폭력범죄의 처벌 등에 관한→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_94_1hop_155,형사,C1,criminal-law-verification,,0134,2,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:형법 제307조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_94_1hop_155,형사,C2,criminal-law-verification,형사,0134,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제307조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_312_2hop_499,민사,C0,,,,2,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:가정법률보호법 제17조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_312_2hop_499,민사,C1,civil-law-verification,,124,2,2,2,0,0,2,6,0,2,8,8,max_steps,1,0,"검색:검색어: 가사소송법 제87조, 제90조→논리검증→논리검증→검색:검색어: 민법 제839조의2→검색:검색어: 민법 제839조 도박 중독→검색:검색어: 민법 도박 중독 이혼→검색:검색어: 민법 도박 중독 이혼 사유→검색:검색어: 민법 도박 중독 이혼 사유 확인"
qa_312_2hop_499,민사,C2,civil-law-verification,민사,0134,6,3,3,0,1,2,1,0,7,8,8,max_steps,1,0,검색:혼인 중 배우자의 도박 중독으로 인한 이혼 →논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_476_2hop_749,형사,C0,,,,6,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형법 제307조, 제287조, 제288조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_476_2hop_749,형사,C1,criminal-law-verification,,0134,4,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:형사법 강도죄 공동범죄 처벌→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_476_2hop_749,형사,C2,criminal-law-verification,형사,013,8,0,1,1,0,2,1,0,7,8,8,max_steps,1,0,검색:형법 제287조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_140_1hop_257,민사,C0,,,,5,0,0,0,0,1,4,0,4,8,8,max_steps,0,0,"검색:민법 제780조, 제781조→논리검증→논리검증→검색:민법 제60조, 제61조, 제779조, 제7→논리검증→검색:민법 제60조, 제61조, 제779조, 제7→논리검증→검색:민법 위임 관련 긴급 조치"
qa_140_1hop_257,민사,C1,civil-law-verification,,1234,3,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,"검색:민법 제786조, 제787조→논리검증→논리검증→논리검증→논리검증→논리검증→검색:민법 긴급조치 관련 조문→논리검증"
qa_140_1hop_257,민사,C2,civil-law-verification,민사,1234,1,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,"검색:민법 제789조, 제806조→논리검증→검색:민사상 긴급처분 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_174_1hop_312,형사,C0,,,,4,1,1,0,0,1,1,0,7,8,8,max_steps,1,0,검색:집행유예 취소 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_174_1hop_312,형사,C1,criminal-law-verification,,0134,7,5,5,0,0,1,1,0,7,8,8,max_steps,1,0,"검색:검색어: 형사집행법 제37조, 제38조, 제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_174_1hop_312,형사,C2,criminal-law-verification,형사,0,4,2,2,0,0,1,0,0,8,8,8,max_steps,1,0,논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,민사,C0,,,,4,1,1,0,0,2,1,0,7,8,8,max_steps,1,0,검색:토지공동소유법 제10조 민법 제349조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,민사,C1,civil-law-verification,,0134,1,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:민법 제378조 제379조→논리검증→검색:민법 제378조 제379조→논리검증→논리검증→논리검증→논리검증→논리검증
qa_401_2hop_619,민사,C2,civil-law-verification,민사,013,2,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,"검색:민법 제378조, 민법 제379조→논리검증→검색:민법 제378조, 민법 제379조→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_488_2hop_766,형사,C0,,,,10,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:상표법 제86조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_488_2hop_766,형사,C1,criminal-law-verification,,0134,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:저작권법 제137조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_488_2hop_766,형사,C2,criminal-law-verification,형사,0134,9,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:저작권법 개정 내용 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_3hop_175,형사,C0,,,,6,3,3,0,0,3,5,0,3,8,8,max_steps,0,0,검색:법인등기법 허위신고 공정증서→논리검증→검색:민법 제74조→검색:행정절차법 제6조→논리검증→논리검증→검색:민법 제74조→검색:행정절차법 제6조
qa_102_3hop_175,형사,C1,criminal-law-verification,,0123,10,0,3,3,0,3,2,0,6,8,8,max_steps,1,0,검색:형사소송법 제289조→검색:민사소송법 제288조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_102_3hop_175,형사,C2,criminal-law-verification,형사,013,9,5,5,0,0,3,1,0,7,8,8,max_steps,1,0,검색:허위신고죄 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_192_2hop_334,형사,C0,,,,5,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형법 제328조, 제329조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_192_2hop_334,형사,C1,criminal-law-verification,,013,9,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:형사법 제367조, 제368조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_192_2hop_334,형사,C2,criminal-law-verification,형사,0123,8,0,0,0,0,2,3,0,5,8,8,max_steps,1,0,"검색:형법 제337조, 형법 제338조→논리검증→검색:형법 제127조, 형법 제227조, 형법 제→검색:형사법 전반, 공무원의 전자기록 위조, 공문→논리검증→논리검증→논리검증→논리검증"
qa_92_1hop_149,형사,C0,,,,5,1,1,0,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제309조 도난죄→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_92_1hop_149,형사,C1,criminal-law-verification,,013,12,0,6,6,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제319조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_92_1hop_149,형사,C2,criminal-law-verification,형사,013,14,0,8,8,0,1,1,0,7,8,8,max_steps,1,0,검색:형법 제319조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_422_3hop_653,민사,C0,,,,3,0,0,0,1,3,1,0,7,8,8,max_steps,1,0,검색:채무 변제 제3자 변제 기일 이전 가능 여부→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_422_3hop_653,민사,C1,civil-law-verification,,013,5,0,0,0,0,3,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_422_3hop_653,민사,C2,civil-law-verification,민사,0134,4,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,검색:채권변제→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_387_2hop_603,형사,C0,,,,4,0,0,0,0,2,2,0,6,8,8,max_steps,1,0,검색:전자거래법 제18조→논리검증→논리검증→논리검증→검색:형법 제309조 및 제310조→논리검증→논리검증→논리검증
qa_387_2hop_603,형사,C1,criminal-law-verification,,01234,12,2,3,1,1,2,1,0,7,8,8,max_steps,1,0,검색:형사법 관련 법령 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_387_2hop_603,형사,C2,criminal-law-verification,형사,01234,8,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,검색:형사법 관련 법령 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,민사,C0,,,,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:토지 매매 계약 무효 결정 요건→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_141_1hop_258,민사,C1,civil-law-verification,,013,3,0,0,0,0,1,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_141_1hop_258,민사,C2,civil-law-verification,민사,012,5,0,0,0,0,1,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_406_2hop_622,민사,C0,,,,1,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:방해제거청구권 남용 관련 법조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_406_2hop_622,민사,C1,civil-law-verification,,123,2,0,0,0,1,2,1,0,7,8,8,max_steps,1,0,검색:방해제거청구권 관련 법조문 검색→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_406_2hop_622,민사,C2,civil-law-verification,민사,1234,6,0,0,0,1,2,2,0,6,8,8,max_steps,1,0,검색:무단침입→논리검증→검색:방해제거청구권 관련 조문→논리검증→논리검증→논리검증→논리검증→논리검증
