id,domain,arm,skill,route_pred,stages,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,seq
qa_172_1hop_308,기타,C0,,,,1,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:민사소송법 변론조서 법적 효력→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_172_1hop_308,기타,C1,,,,1,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:민사소송법 변론조서 법적 효력→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_172_1hop_308,기타,C2,,기타,,3,0,0,0,1,1,1,0,7,8,8,max_steps,1,0,검색:민사소송법 변론조서 법적 효력→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_139_1hop_254,기타,C0,,,,0,0,0,0,0,1,4,0,4,8,8,max_steps,0,0,검색:형사服役期间选举权 法律条文→검색:형사服役期间选举权 法律条文→논리검증→논리검증→검색:服刑期间选举权 相关法律条文→논리검증→검색:服刑期间选举权 相关法律条文→논리검증
qa_139_1hop_254,기타,C1,,,,0,0,0,0,0,1,5,0,3,8,8,max_steps,0,0,검색:검색어: 「刑事訴訟法」第36条 选举权 服刑期→검색:검색어: 「選舉法」第93条 服刑期间 选举权→논리검증→검색:검색어: 「選舉法」第93条 服刑期间 选举权 →검색:검색어: 「選舉法」第93条 服刑期间 选举权 →논리검증→검색:검색어: 「選舉法」第93条 服刑期间 选举权 →논리검증
qa_139_1hop_254,기타,C2,,기타,,0,0,0,0,0,1,1,3,0,4,5,finish,1,0,검색:「選舉法」 검색→사실검증→사실검증→사실검증→종료
qa_116_2hop_452_rand,기타,C0,,,,5,0,0,0,2,2,1,0,7,8,8,max_steps,1,0,검색:별정우체국 지정 해지 절차 및 시설 철거 관→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_116_2hop_452_rand,기타,C1,,,,5,0,0,0,2,2,1,0,7,8,8,max_steps,1,0,검색:별정우체국 지정 해지 절차 및 시설 철거 관→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_116_2hop_452_rand,기타,C2,,기타,,2,0,0,0,2,2,1,0,7,8,8,max_steps,1,0,검색:별정우체국 지정 해지 절차 및 시설 철거 관→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_86_3hop_140,기타,C0,,,,4,3,3,0,0,3,1,0,7,8,8,max_steps,1,0,검색:산업재해 의료사고 추가 상해 인정 조문→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_86_3hop_140,기타,C1,,,,5,3,3,0,0,3,1,0,7,8,8,max_steps,1,0,검색:산업안전보건법 산재 의료사고 추가 상해 인정→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_86_3hop_140,기타,C2,,기타,,4,3,3,0,0,3,1,0,7,8,8,max_steps,1,0,검색:산업안전보건법 산재 의료사고 추가 상해 인정→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_140_3hop_540_rand,기타,C0,,,,6,0,0,0,0,3,3,0,5,8,8,max_steps,0,0,"검색:법무사법 관련 조문 검색→논리검증→검색:법무사법 제10조 및 제11조 관련 조문 검→논리검증→논리검증→검색:법무사법 제6조, 제10조, 제11조 관련 →논리검증→논리검증"
qa_140_3hop_540_rand,기타,C1,,,,6,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,"검색:법무사법 제10조, 제11조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_140_3hop_540_rand,기타,C2,,기타,,4,0,0,0,0,3,1,0,7,8,8,max_steps,1,0,검색:법무사법 제10조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_19_1hop_28,기타,C0,,,,4,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,"검색:민법 제206조, 제217조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_19_1hop_28,기타,C1,,,,6,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,"검색:민법 제206조, 제217조 관련 판례→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_19_1hop_28,기타,C2,civil-law-verification,민사,014,1,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:검색어: 민법 제622조 제709조 손해배상→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_621_2hop_937,기타,C0,,,,4,3,3,0,0,2,2,0,6,8,8,max_steps,1,0,검색:강제수용 취소소송 자격 및 집행정지 요건→논리검증→검색:강제 수용 취소소송 자격 및 집행정지 요건→논리검증→논리검증→논리검증→논리검증→논리검증
qa_621_2hop_937,기타,C1,,,,1,1,1,0,0,2,1,0,7,8,8,max_steps,1,0,검색:강제수용 취소소송 자격 및 집행정지 요건→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_621_2hop_937,기타,C2,civil-law-verification,민사,01234,0,0,0,0,0,2,0,0,8,8,8,max_steps,1,0,논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_49_2hop_192_rand,기타,C0,,,,7,2,2,0,0,2,1,0,7,8,8,max_steps,1,0,검색:도로관리협회법 제10조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_49_2hop_192_rand,기타,C1,,,,4,0,0,0,0,2,3,0,5,8,8,max_steps,1,0,검색:도로관리법 제10조 제11조→검색:도로관리법 제10조 제11조 감독 절차→논리검증→논리검증→논리검증→검색:도로관리법 제10조 제11조 감독 절차→논리검증→논리검증
qa_49_2hop_192_rand,기타,C2,,기타,,4,0,0,0,0,2,7,0,1,8,8,max_steps,1,0,검색:도로관리법 제10조 도로관리법 시행령 제11→검색:도로관리법 제10조 도로관리법 시행령 제11→논리검증→검색:도로관리법 제10조 도로관리법 시행령 제11→검색:도로관리법 제10조 도로관리법 시행령 제11→검색:도로관리법 제10조 도로관리법 시행령 제11→검색:도로관리법 제10조 도로관리법 시행령 제11→검색:도로관리법 제10조 도로관리법 시행령 제11
qa_257_2hop_983_rand,기타,C0,,,,1,0,0,0,0,1,2,0,6,8,8,max_steps,1,0,검색:전자거래법 제16조의2→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→검색:부가가치세법 제10조
qa_257_2hop_983_rand,기타,C1,,,,4,0,0,0,0,1,3,0,5,8,8,max_steps,1,0,"검색:전자거래법 제16조, 전자서명법 제10조→검색:전자거래법 제16조, 전자서명법 제10조, →논리검증→논리검증→논리검증→논리검증→논리검증→검색:부가가치세법 제16조, 부가가치세법 제10조"
qa_257_2hop_983_rand,기타,C2,civil-law-verification,민사,0134,2,0,0,0,0,1,1,0,7,8,8,max_steps,1,0,검색:부가가치세법 제28조→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_90_2hop_147,기타,C0,,,,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:보험업법 제78조, 제79조, 민법 제690→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_90_2hop_147,기타,C1,,,,3,0,0,0,0,2,1,0,7,8,8,max_steps,1,0,"검색:보험업법 제60조, 민법 제718조, 보험업→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증"
qa_90_2hop_147,기타,C2,,기타,,4,0,0,0,1,2,4,0,4,8,8,max_steps,0,0,"검색:보험업법 제60조, 민법 제718조, 보험업→논리검증→검색:보험업법 제60조, 민법 제718조, 보험업→논리검증→논리검증→검색:보험업법 제60조, 민법 제718조, 보험업→논리검증→검색:보험업법 제60조, 민법 제718조, 상법 "
qa_163_2hop_630_rand,기타,C0,,,,3,1,1,0,1,1,1,0,7,8,8,max_steps,1,0,검색:현금영수증 발급 거부 포상금 관련 법령→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증→논리검증
qa_163_2hop_630_rand,기타,C1,,,,4,2,2,0,1,1,4,0,4,8,8,max_steps,1,0,검색:국세포상금법 제2조→논리검증→검색:국세청 내부 지침 및 관련 고시→검색:국세청 내부 지침 및 관련 고시 검색→검색:현금영수증 발급 거부 포상금 지급 대상자 선→논리검증→논리검증→논리검증
