id,domain,arm,skill,route_pred,stages,cites,fake,sfake,mism,gold_hit,gold_tot,search,fact,logic,tools_total,steps,end,loop,fmt_errors,seq
qa_174_1hop_312,형사,C0,,,,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_174_1hop_312,형사,C1,criminal-law-verification,,1,1,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_174_1hop_312,형사,C2,,기타,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_92_1hop_149,형사,C0,,,,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_92_1hop_149,형사,C1,criminal-law-verification,,01,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_92_1hop_149,형사,C2,civil-law-verification,민사,01234,6,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_476_2hop_749,형사,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_476_2hop_749,형사,C1,criminal-law-verification,,01,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_476_2hop_749,형사,C2,,기타,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_387_2hop_603,형사,C0,,,,5,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_387_2hop_603,형사,C1,criminal-law-verification,,1,6,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_387_2hop_603,형사,C2,civil-law-verification,민사,01,5,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_422_3hop_653,민사,C0,,,,3,0,0,0,2,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_422_3hop_653,민사,C1,civil-law-verification,,01,3,0,0,0,2,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_422_3hop_653,민사,C2,civil-law-verification,민사,01,3,0,0,0,2,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_94_1hop_155,형사,C0,,,,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_94_1hop_155,형사,C1,criminal-law-verification,,012,5,0,0,0,1,1,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_94_1hop_155,형사,C2,civil-law-verification,민사,01,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_401_2hop_619,민사,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_401_2hop_619,민사,C1,civil-law-verification,,01,1,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_401_2hop_619,민사,C2,,기타,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_488_2hop_766,형사,C0,,,,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_488_2hop_766,형사,C1,criminal-law-verification,,01,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_488_2hop_766,형사,C2,,기타,,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_312_2hop_499,민사,C0,,,,4,0,0,0,2,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_312_2hop_499,민사,C1,civil-law-verification,,,4,0,0,0,2,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_312_2hop_499,민사,C2,civil-law-verification,민사,,6,0,0,0,2,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_102_3hop_175,형사,C0,,,,6,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_102_3hop_175,형사,C1,criminal-law-verification,,012,3,0,1,1,0,3,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_102_3hop_175,형사,C2,,기타,,6,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_192_2hop_334,형사,C0,,,,4,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_192_2hop_334,형사,C1,criminal-law-verification,,12,5,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_192_2hop_334,형사,C2,civil-law-verification,민사,12,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_140_1hop_257,민사,C0,,,,3,1,1,0,1,1,1,1,0,2,3,finish,0,0,검색:부동산 위임 종료 후 긴급 조치 관련 조문→사실검증→종료
qa_140_1hop_257,민사,C1,civil-law-verification,,012,2,0,0,0,1,1,1,1,0,2,3,finish,0,0,검색:위임 종료 후 긴급 상황에서의 대리인 의무 →사실검증→종료
qa_140_1hop_257,민사,C2,civil-law-verification,민사,012,5,0,0,0,1,1,1,1,0,2,3,finish,0,0,검색:위임 종료 후 긴급 상황 대응 관련 민법 조→사실검증→종료
qa_62_1hop_94,민사,C0,,,,1,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_62_1hop_94,민사,C1,civil-law-verification,,01,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_62_1hop_94,민사,C2,civil-law-verification,민사,01,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_406_2hop_622,민사,C0,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_406_2hop_622,민사,C1,civil-law-verification,,01,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_406_2hop_622,민사,C2,civil-law-verification,민사,01,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_192_1hop_333,형사,C0,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_192_1hop_333,형사,C1,criminal-law-verification,,1,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_192_1hop_333,형사,C2,civil-law-verification,민사,01,3,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_332_2hop_531,형사,C0,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_332_2hop_531,형사,C1,criminal-law-verification,,1,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_332_2hop_531,형사,C2,civil-law-verification,민사,01,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_25_1hop_37,형사,C0,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_25_1hop_37,형사,C1,criminal-law-verification,,01,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_25_1hop_37,형사,C2,,기타,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_26_1hop_39,형사,C0,,,,2,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_26_1hop_39,형사,C1,criminal-law-verification,,12,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_26_1hop_39,형사,C2,civil-law-verification,민사,1,1,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_64_1hop_95,민사,C0,,,,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_64_1hop_95,민사,C1,civil-law-verification,,01,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_64_1hop_95,민사,C2,civil-law-verification,민사,01,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_644_2hop_973,민사,C0,,,,2,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_644_2hop_973,민사,C1,civil-law-verification,,01,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_644_2hop_973,민사,C2,civil-law-verification,민사,01,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_24_1hop_35,형사,C0,,,,2,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_24_1hop_35,형사,C1,criminal-law-verification,,123,3,0,0,0,1,1,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_24_1hop_35,형사,C2,civil-law-verification,민사,01234,4,0,0,0,0,1,2,1,1,4,5,finish,0,0,검색:저작권 재심 청구 관련 판례 및 유사 사례→논리검증→검색:저작권법 재심 청구 관련 조문 및 판례→사실검증→종료
qa_441_3hop_696,민사,C0,,,,4,0,0,0,2,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_441_3hop_696,민사,C1,civil-law-verification,,01,2,0,0,0,2,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_441_3hop_696,민사,C2,civil-law-verification,민사,01,2,0,0,0,2,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_141_1hop_258,민사,C0,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_141_1hop_258,민사,C1,civil-law-verification,,012,2,0,2,2,0,1,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_141_1hop_258,민사,C2,civil-law-verification,민사,012,2,0,2,2,0,1,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_102_1hop_173,형사,C0,,,,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_102_1hop_173,형사,C1,criminal-law-verification,,01,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_102_1hop_173,형사,C2,civil-law-verification,민사,01,6,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_202_2hop_350,형사,C0,,,,5,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_202_2hop_350,형사,C1,criminal-law-verification,,12,6,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_202_2hop_350,형사,C2,civil-law-verification,민사,01,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_3_2hop_6,형사,C0,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_3_2hop_6,형사,C1,criminal-law-verification,,012,2,0,0,0,1,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_3_2hop_6,형사,C2,,기타,,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_150_1hop_277,형사,C0,,,,1,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_150_1hop_277,형사,C1,criminal-law-verification,,1,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_150_1hop_277,형사,C2,,기타,,2,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_41_3hop_66,형사,C0,,,,4,1,1,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_41_3hop_66,형사,C1,criminal-law-verification,,01,2,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_41_3hop_66,형사,C2,,기타,,5,1,1,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_17_2hop_25,민사,C0,,,,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_17_2hop_25,민사,C1,civil-law-verification,,01,5,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_17_2hop_25,민사,C2,civil-law-verification,민사,01,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_339_2hop_536,형사,C0,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_339_2hop_536,형사,C1,criminal-law-verification,,01,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_339_2hop_536,형사,C2,civil-law-verification,민사,01,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_104_1hop_180,형사,C0,,,,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_104_1hop_180,형사,C1,criminal-law-verification,,12,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_104_1hop_180,형사,C2,civil-law-verification,민사,12,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_233_2hop_388,민사,C0,,,,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_233_2hop_388,민사,C1,civil-law-verification,,01,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_233_2hop_388,민사,C2,civil-law-verification,민사,01,1,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_104_3hop_182,형사,C0,,,,2,0,0,0,1,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_104_3hop_182,형사,C1,criminal-law-verification,,12,5,0,0,0,1,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_104_3hop_182,형사,C2,,기타,,3,0,0,0,0,3,1,1,0,2,3,finish,0,0,"검색:형사소송법 관련 정당한 행위 규정, 압수수색→사실검증→종료"
qa_122_2hop_219,형사,C0,,,,6,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_122_2hop_219,형사,C1,criminal-law-verification,,1,5,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_122_2hop_219,형사,C2,civil-law-verification,민사,01,9,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_421_2hop_650,형사,C0,,,,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_421_2hop_650,형사,C1,criminal-law-verification,,123,3,0,0,0,1,2,0,1,1,2,3,finish,0,0,사실검증→논리검증→종료
qa_421_2hop_650,형사,C2,civil-law-verification,민사,01,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_125_2hop_226,형사,C0,,,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_125_2hop_226,형사,C1,criminal-law-verification,,01,1,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_125_2hop_226,형사,C2,,기타,,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_2_1hop_4,형사,C0,,,,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_2_1hop_4,형사,C1,criminal-law-verification,,01,1,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_2_1hop_4,형사,C2,,기타,,1,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_1hop_223,민사,C0,,,,6,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_1hop_223,민사,C1,civil-law-verification,,01,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_124_1hop_223,민사,C2,civil-law-verification,민사,01,2,0,0,0,0,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_366_3hop_580,형사,C0,,,,4,1,1,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_366_3hop_580,형사,C1,criminal-law-verification,,01,3,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_366_3hop_580,형사,C2,civil-law-verification,민사,01,4,0,1,1,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_1_1hop_2,형사,C0,,,,2,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_1_1hop_2,형사,C1,criminal-law-verification,,12,10,0,0,0,1,1,1,1,0,2,3,finish,0,0,검색:살인죄 관련 형법 조문 추가 검색→사실검증→종료
qa_1_1hop_2,형사,C2,civil-law-verification,민사,01,5,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_498_3hop_782,형사,C0,,,,3,0,0,0,1,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_498_3hop_782,형사,C1,criminal-law-verification,,12,3,0,0,0,1,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_498_3hop_782,형사,C2,,기타,,5,0,0,0,1,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_365_2hop_578,형사,C0,,,,2,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_365_2hop_578,형사,C1,criminal-law-verification,,01,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_365_2hop_578,형사,C2,,기타,,3,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_33_3hop_52,형사,C0,,,,2,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_33_3hop_52,형사,C1,criminal-law-verification,,012,3,0,0,0,0,3,1,1,0,2,3,finish,0,0,"사실검증→검색:형사소송법 제307조, 형사소송법 제383조→종료"
qa_33_3hop_52,형사,C2,civil-law-verification,민사,01,1,0,0,0,0,3,0,1,0,1,2,finish,0,0,사실검증→종료
qa_143_2hop_261,민사,C0,,,,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_143_2hop_261,민사,C1,civil-law-verification,,12,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_143_2hop_261,민사,C2,civil-law-verification,민사,12,4,0,0,0,1,2,0,1,0,1,2,finish,0,0,사실검증→종료
qa_155_1hop_283,민사,C0,,,,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_155_1hop_283,민사,C1,civil-law-verification,,01,2,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_155_1hop_283,민사,C2,civil-law-verification,민사,01,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_48_1hop_73,형사,C0,,,,3,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_48_1hop_73,형사,C1,criminal-law-verification,,01,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_48_1hop_73,형사,C2,civil-law-verification,민사,01,4,0,0,0,1,1,0,1,0,1,2,finish,0,0,사실검증→종료
qa_566_2hop_861,민사,C0,,,,4,0,0,0,0,2,0,1,0,1,2,finish,0,0,사실검증→종료
